npi,first_name,minit,last_name,address1,city,state,zip,specialty,degree,can_share,can_contact,bzs_hcp_priority,neurexa_target
7815980854,HCP14008,,Prescriber0854,954 Main St,Sugar Land,TX,77479,DBP,MD,Y,Y,,Y
7816063436,HCP14009,,Prescriber3436,3536 Main St,Jackson,MS,39216,P,MD,Y,Y,,Y
7816132294,HCP14010,,Prescriber2294,2394 Main St,Metairie,LA,70002,PD,MD,Y,Y,,Y
7816661846,HCP14011,,Prescriber1846,1946 Main St,Atlanta,GA,30322,GP,PA,Y,Y,,Y
7817063656,HCP14012,,Prescriber3656,3756 Main St,Houston,TX,77030,GS,NP,Y,Y,,Y
7818711076,HCP14013,,Prescriber1076,1176 Main St,Houston,TX,77030,IM,MD,Y,Y,,Y
7819747999,HCP14014,,Prescriber7999,8099 Main St,Columbus,IN,47203,PD,MD,Y,Y,,Y
7820239994,HCP14015,,Prescriber9994,1094 Main St,Houston,TX,77030,DEN,DDS,Y,Y,,Y
7823181081,HCP14016,,Prescriber1081,1181 Main St,Chestertown,MD,21620,FM,NP,Y,Y,,Y
7823250734,HCP14017,,Prescriber0734,834 Main St,Raleigh,NC,27607,P,MD,Y,Y,,Y
7823457351,HCP14018,,Prescriber7351,7451 Main St,Hendersonville,NC,28739,PD,MD,Y,Y,,Y
7823614117,HCP14019,,Prescriber4117,4217 Main St,Edmond,OK,73013,FM,MD,Y,Y,,Y
7823640389,HCP14020,,Prescriber0389,489 Main St,Atlanta,GA,30322,EM,DO,Y,Y,,Y
7823708554,HCP14021,,Prescriber8554,8654 Main St,Chicago,IL,60612,DEN,DDS,Y,Y,,Y
7823824581,HCP14022,,Prescriber4581,4681 Main St,Durham,NC,27705,PDP,MD,Y,Y,,Y
7824092800,HCP14023,,Prescriber2800,2900 Main St,Wichita,KS,67208,FM,NP,Y,Y,,Y
7824119909,HCP14024,,Prescriber9909,1009 Main St,Houston,TX,77030,P,NP,Y,Y,,Y
7824186601,HCP14025,,Prescriber6601,6701 Main St,Houston,TX,77030,NPM,MD,Y,Y,,Y
7824789149,HCP14026,,Prescriber9149,249 Main St,Charleston,SC,29425,GP,PA,Y,Y,,Y
7824844876,HCP14027,,Prescriber4876,4976 Main St,Tucson,AZ,85711,CHP,MD,Y,Y,,Y
7825445659,HCP14028,,Prescriber5659,5759 Main St,Durham,NC,27705,PS,MD,Y,Y,,Y
7825545369,HCP14029,,Prescriber5369,5469 Main St,Wichita,KS,67212,FM,DO,Y,Y,,Y
7825700354,HCP14030,,Prescriber0354,454 Main St,Dallas,TX,75235,CHP,MD,Y,Y,,Y
7826053947,HCP14031,,Prescriber3947,4047 Main St,Houston,TX,77030,FM,MD,Y,Y,,Y
7826855391,HCP14032,,Prescriber5391,5491 Main St,Mobile,AL,36695,PD,MD,Y,Y,,Y
7827200883,HCP14033,,Prescriber0883,983 Main St,Houston,TX,77030,GP,PA,Y,Y,,Y
7827252695,HCP14034,,Prescriber2695,2795 Main St,Houston,TX,77030,PD,NP,Y,Y,,Y
7827561337,HCP14035,,Prescriber1337,1437 Main St,Metairie,LA,70001,PD,MD,Y,Y,,Y
7827612041,HCP14036,,Prescriber2041,2141 Main St,Overland Park,KS,66213,PD,MD,Y,Y,,Y
7827797938,HCP14037,,Prescriber7938,8038 Main St,Hartselle,AL,35640,FM,MD,Y,Y,,Y
7828350578,HCP14038,,Prescriber0578,678 Main St,Los Angeles,CA,90095,GP,NP,Y,Y,,Y
7828569621,HCP14039,,Prescriber9621,721 Main St,Houston,TX,77030,IC,MD,Y,Y,,Y
7828858351,HCP14040,,Prescriber8351,8451 Main St,Houston,TX,77030,AN,MD,Y,Y,,Y
7829280350,HCP14041,,Prescriber0350,450 Main St,Westerville,OH,43082,PD,MD,Y,Y,,Y
7829478362,HCP14042,,Prescriber8362,8462 Main St,Houston,TX,77030,GE,MD,Y,Y,,Y
7829850526,HCP14043,,Prescriber0526,626 Main St,Jacksonville,FL,32218,FM,MD,Y,Y,,Y
7829902258,HCP14044,,Prescriber2258,2358 Main St,New York,NY,10032,N,PA,Y,Y,,Y
7830182418,HCP14045,,Prescriber2418,2518 Main St,Jacksonville,NC,28546,P,NP,Y,Y,,Y
7830510847,HCP14046,,Prescriber0847,947 Main St,Miami,FL,33136,FM,NP,Y,Y,,Y
7830582338,HCP14047,,Prescriber2338,2438 Main St,Durham,NC,27705,GP,PA,Y,Y,,Y
7830872048,HCP14048,,Prescriber2048,2148 Main St,Miami,FL,33136,FM,PVN,Y,Y,,Y
7830946189,HCP14049,,Prescriber6189,6289 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
7832141688,HCP14050,,Prescriber1688,1788 Main St,Charleston,SC,29425,OCT,OT,Y,Y,,Y
7834086591,HCP14051,,Prescriber6591,6691 Main St,Kansas City,MO,64105,ADU,NP,Y,Y,,Y
7834483271,HCP14052,,Prescriber3271,3371 Main St,Richmond,VA,23298,PD,NP,Y,Y,,Y
7834539806,HCP14053,,Prescriber9806,906 Main St,Wilson,NC,27896,P,NP,Y,Y,,Y
7834765190,HCP14054,,Prescriber5190,5290 Main St,Indianapolis,IN,46240,FM,NP,Y,Y,,Y
7835369891,HCP14055,,Prescriber9891,991 Main St,Orchard Park,NY,14127,PD,PA,Y,Y,,Y
7835669306,HCP14056,,Prescriber9306,406 Main St,Nashville,TN,37212,P,NP,Y,Y,,Y
7835931545,HCP14057,,Prescriber1545,1645 Main St,Houston,TX,77030,EM,NP,Y,Y,,Y
7836253931,HCP14058,,Prescriber3931,4031 Main St,Phoenix,AZ,85016,ORS,PA,Y,Y,,Y
7836359403,HCP14059,,Prescriber9403,503 Main St,Lafayette,LA,70508,FM,NP,Y,Y,,Y
7836452088,HCP14060,,Prescriber2088,2188 Main St,Athens,OH,45701,FM,DO,Y,Y,,Y
7836510768,HCP14061,,Prescriber0768,868 Main St,Baltimore,MD,21205,PD,NP,Y,Y,,Y
7837233433,HCP14062,,Prescriber3433,3533 Main St,Houston,TX,77030,HEM,MD,Y,Y,,Y
7837424099,HCP14063,,Prescriber4099,4199 Main St,Houston,TX,77030,PDP,MD,Y,Y,,Y
7837979963,HCP14064,,Prescriber9963,1063 Main St,Phoenix,AZ,85012,P,NP,Y,Y,,Y
7838976250,HCP14065,,Prescriber6250,6350 Main St,Greenville,SC,29605,FM,PA,Y,Y,,Y
7839999808,HCP14066,,Prescriber9808,908 Main St,Morgantown,WV,26506,NPM,NP,Y,Y,,Y
7840092139,HCP14067,,Prescriber2139,2239 Main St,Randallstown,MD,21133,FM,NP,Y,Y,,Y
7840289357,HCP14068,,Prescriber9357,457 Main St,Houston,TX,77030,IM,MD,Y,Y,,Y
7840515363,HCP14069,,Prescriber5363,5463 Main St,Concord,NC,28027,PCC,PA,Y,Y,,Y
7841348673,HCP14070,,Prescriber8673,8773 Main St,Miami,FL,33146,IM,MD,Y,Y,,Y
7841359708,HCP14071,,Prescriber9708,808 Main St,Naperville,IL,60563,P,MD,Y,Y,,Y
7841501761,HCP14072,,Prescriber1761,1861 Main St,Pasadena,TX,77505,FM,DO,Y,Y,,Y
7842690456,HCP14073,,Prescriber0456,556 Main St,Louisville,KY,40222,FM,NP,Y,Y,,Y
7842875242,HCP14074,,Prescriber5242,5342 Main St,Matthews,NC,28104,FM,MD,Y,Y,,Y
7842995168,HCP14075,,Prescriber5168,5268 Main St,Baltimore,MD,21287,FM,MD,Y,Y,,Y
7844130861,HCP14076,,Prescriber0861,961 Main St,Houston,TX,77030,ORS,MD,Y,Y,,Y
7844898474,HCP14077,,Prescriber8474,8574 Main St,Andover,KS,67002,GP,PA,Y,Y,,Y
7845827572,HCP14078,,Prescriber7572,7672 Main St,San Antonio,TX,78258,PD,MD,Y,Y,,Y
7846057793,HCP14079,,Prescriber7793,7893 Main St,Florence,KY,41042,PD,MD,Y,Y,,Y
7846716957,HCP14080,,Prescriber6957,7057 Main St,Houston,TX,77030,EM,MD,Y,Y,,Y
7847213542,HCP14081,,Prescriber3542,3642 Main St,Durham,NC,27705,P,MD,Y,Y,,Y
7847877807,HCP14082,,Prescriber7807,7907 Main St,Youngstown,OH,44512,P,NP,Y,Y,,Y
7850380489,HCP14083,,Prescriber0489,589 Main St,Phoenix,AZ,85016,DR,MD,Y,Y,,Y
7850606374,HCP14084,,Prescriber6374,6474 Main St,Durham,NC,27705,FM,NP,Y,Y,,Y
7850621672,HCP14085,,Prescriber1672,1772 Main St,Houston,TX,77030,PTH,MD,Y,Y,,Y
7851372106,HCP14086,,Prescriber2106,2206 Main St,Houston,TX,77030,NPM,MD,Y,Y,,Y
7851479703,HCP14087,,Prescriber9703,803 Main St,Avon,IN,46123,GER,NP,Y,Y,,Y
7851632004,HCP14088,,Prescriber2004,2104 Main St,Randleman,NC,27317,GP,NP,Y,Y,,Y
7851676209,HCP14089,,Prescriber6209,6309 Main St,Houston,TX,77030,CH,DC,Y,Y,,Y
7852155134,HCP14090,,Prescriber5134,5234 Main St,Houston,TX,77030,DEN,DDS,Y,Y,,Y
7852193552,HCP14091,,Prescriber3552,3652 Main St,Jackson,TN,38301,PD,NP,Y,Y,,Y
7852866173,HCP14092,,Prescriber6173,6273 Main St,Miami,FL,33136,P,PA,Y,Y,,Y
7852950879,HCP14093,,Prescriber0879,979 Main St,Southport,NC,28461,FM,NP,Y,Y,,Y
7853006406,HCP14094,,Prescriber6406,6506 Main St,Oyster Bay,NY,11771,PD,DO,Y,Y,,Y
7853415403,HCP14095,,Prescriber5403,5503 Main St,Houston,TX,77030,N,MD,Y,Y,,Y
7853510120,HCP14096,,Prescriber0120,220 Main St,Monroe,LA,71201,PD,NP,Y,Y,,Y
7854163778,HCP14097,,Prescriber3778,3878 Main St,Houston,TX,77030,NEP,MD,Y,Y,,Y
7854980844,HCP14098,,Prescriber0844,944 Main St,Pelham,AL,35124,P,MD,Y,Y,,Y
7855300770,HCP14099,,Prescriber0770,870 Main St,Memphis,TN,38103,PD,MD,Y,Y,,Y
7856006595,HCP14100,,Prescriber6595,6695 Main St,Houston,TX,77030,EM,MD,Y,Y,,Y
7856233907,HCP14101,,Prescriber3907,4007 Main St,Ottawa,IL,61350,P,MD,Y,Y,,Y
7857204997,HCP14102,,Prescriber4997,5097 Main St,Metairie,LA,70005,PD,MD,Y,Y,,Y
7857481562,HCP14103,,Prescriber1562,1662 Main St,Chicago,IL,60612,CD,MD,Y,Y,,Y
7858257828,HCP14104,,Prescriber7828,7928 Main St,Forsyth,IL,62535,GP,PA,Y,Y,,Y
7858580246,HCP14105,,Prescriber0246,346 Main St,Lake Worth,FL,33449,FM,NP,Y,Y,,Y
7860437261,HCP14106,,Prescriber7261,7361 Main St,Houston,TX,77030,FM,MD,Y,Y,,Y
7860752672,HCP14107,,Prescriber2672,2772 Main St,Houston,TX,77030,PM,NP,Y,Y,,Y
7860797694,HCP14108,,Prescriber7694,7794 Main St,Birmingham,AL,35215,FM,MD,Y,Y,,Y
7863087263,HCP14109,,Prescriber7263,7363 Main St,Cary,NC,27513,P,PA,Y,Y,,Y
7863655312,HCP14110,,Prescriber5312,5412 Main St,Houston,TX,77030,GP,PA,Y,Y,,Y
7864517609,HCP14111,,Prescriber7609,7709 Main St,Katy,TX,77494,PD,MD,Y,Y,,Y
7864703518,HCP14112,,Prescriber3518,3618 Main St,Scottsdale,AZ,85255,P,PA,Y,Y,,Y
7865152951,HCP14113,,Prescriber2951,3051 Main St,Houston,TX,77030,PD,NP,Y,Y,,Y
7865853615,HCP14114,,Prescriber3615,3715 Main St,Houston,TX,77030,AN,MD,Y,Y,,Y
7866843165,HCP14115,,Prescriber3165,3265 Main St,Johns Island,SC,29455,P,PA,Y,Y,,Y
7867074629,HCP14116,,Prescriber4629,4729 Main St,Paoli,PA,19301,PD,MD,Y,Y,,Y
7868096805,HCP14117,,Prescriber6805,6905 Main St,Houston,TX,77030,OBG,MD,Y,Y,,Y
7868283817,HCP14118,,Prescriber3817,3917 Main St,Raleigh,NC,27617,FM,PA,Y,Y,,Y
7868436140,HCP14119,,Prescriber6140,6240 Main St,Knightdale,NC,27545,P,NP,Y,Y,,Y
7870057422,HCP14120,,Prescriber7422,7522 Main St,Louisville,KY,40202,ORS,PA,Y,Y,,Y
7870468679,HCP14121,,Prescriber8679,8779 Main St,Houston,TX,77030,CS,MD,Y,Y,,Y
7870693971,HCP14122,,Prescriber3971,4071 Main St,Mesquite,TX,75150,PD,PA,Y,Y,,Y
7870929642,HCP14123,,Prescriber9642,742 Main St,Prosper,TX,75078,PD,MD,Y,Y,,Y
7871805277,HCP14124,,Prescriber5277,5377 Main St,Houston,TX,77030,HEM,MD,Y,Y,,Y
7872313061,HCP14125,,Prescriber3061,3161 Main St,Hickory,NC,28602,FM,PA,Y,Y,,Y
7872771299,HCP14126,,Prescriber1299,1399 Main St,Grimes,IA,50111,FM,NP,Y,Y,,Y
7875748413,HCP14127,,Prescriber8413,8513 Main St,Durham,NC,27705,OBG,NP,Y,Y,,Y
7876288761,HCP14128,,Prescriber8761,8861 Main St,Memphis,TN,38133,FM,NP,Y,Y,,Y
7877444329,HCP14129,,Prescriber4329,4429 Main St,Atlanta,GA,30322,FM,PA,Y,Y,,Y
7878075442,HCP14130,,Prescriber5442,5542 Main St,Houston,TX,77030,PUD,MD,Y,Y,,Y
7878425447,HCP14131,,Prescriber5447,5547 Main St,Atlanta,GA,30339,ORS,MD,Y,Y,,Y
7879826348,HCP14132,,Prescriber6348,6448 Main St,New Orleans,LA,70114,PD,NP,Y,Y,,Y
7881499758,HCP14133,,Prescriber9758,858 Main St,Houston,TX,77030,GP,RN,Y,Y,,Y
7882148126,HCP14134,,Prescriber8126,8226 Main St,Charlotte,NC,28273,P,PA,Y,Y,,Y
7883276583,HCP14135,,Prescriber6583,6683 Main St,Houston,TX,77096,IM,MD,Y,Y,,Y
7883605109,HCP14136,,Prescriber5109,5209 Main St,Houston,TX,77030,PD,DO,Y,Y,,Y
7883856830,HCP14137,,Prescriber6830,6930 Main St,Houston,TX,77030,PD,PVN,Y,Y,,Y
7886704526,HCP14138,,Prescriber4526,4626 Main St,Houston,TX,77030,FM,NP,Y,Y,,Y
7886945065,HCP14139,,Prescriber5065,5165 Main St,Chesterfield,MO,63017,IM,MD,Y,Y,,Y
7887534723,HCP14140,,Prescriber4723,4823 Main St,Atlanta,GA,30322,GP,PA,Y,Y,,Y
7887854250,HCP14141,,Prescriber4250,4350 Main St,Nixa,MO,65714,FM,MD,Y,Y,,Y
7887972343,HCP14142,,Prescriber2343,2443 Main St,Baltimore,MD,21287,P,NP,Y,Y,,Y
7888540535,HCP14143,,Prescriber0535,635 Main St,Birmingham,AL,35233,P,NP,Y,Y,,Y
7889509273,HCP14144,,Prescriber9273,373 Main St,Houston,TX,77030,D,MD,Y,Y,,Y
7889825478,HCP14145,,Prescriber5478,5578 Main St,Houston,TX,77030,GP,PA,Y,Y,,Y
7890304181,HCP14146,,Prescriber4181,4281 Main St,Cary,NC,27519,PD,MD,Y,Y,,Y
7891239529,HCP14147,,Prescriber9529,629 Main St,Merritt Island,FL,32953,EM,NP,Y,Y,,Y
7892465859,HCP14148,,Prescriber5859,5959 Main St,Houston,TX,77030,EM,MD,Y,Y,,Y
7892555677,HCP14149,,Prescriber5677,5777 Main St,Houston,TX,77030,D,MD,Y,Y,,Y
7893517100,HCP14150,,Prescriber7100,7200 Main St,Houston,TX,77030,GP,PA,Y,Y,,Y
7894586213,HCP14151,,Prescriber6213,6313 Main St,East Lansing,MI,48824,GP,NP,Y,Y,,Y
7895104377,HCP14152,,Prescriber4377,4477 Main St,Houston,TX,77030,FPG,NP,Y,Y,,Y
7897031281,HCP14153,,Prescriber1281,1381 Main St,Miami,FL,33136,FM,NP,Y,Y,,Y
7897841951,HCP14154,,Prescriber1951,2051 Main St,Houston,TX,77030,NPM,MD,Y,Y,,Y
7898147920,HCP14155,,Prescriber7920,8020 Main St,Indianapolis,IN,46202,ORS,DO,Y,Y,,Y
7898414228,HCP14156,,Prescriber4228,4328 Main St,Guyton,GA,31312,PD,MD,Y,Y,,Y
7899534587,HCP14157,,Prescriber4587,4687 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
7899647474,HCP14158,,Prescriber7474,7574 Main St,San Antonio,TX,78258,PD,MD,Y,Y,,Y
7899980522,HCP14159,,Prescriber0522,622 Main St,Houston,TX,77030,WH,RN,Y,Y,,Y
7900248893,HCP14160,,Prescriber8893,8993 Main St,Philadelphia,PA,19104,FM,MD,Y,Y,,Y
7900704662,HCP14161,,Prescriber4662,4762 Main St,Broussard,LA,70518,P,NP,Y,Y,,Y
7901001467,HCP14162,,Prescriber1467,1567 Main St,Houston,TX,77030,FM,MD,Y,Y,,Y
7901236155,HCP14163,,Prescriber6155,6255 Main St,Charlotte,NC,28203,IM,MD,Y,Y,,Y
7901523436,HCP14164,,Prescriber3436,3536 Main St,Orlando,FL,32808,P,MD,Y,Y,,Y
7901568110,HCP14165,,Prescriber8110,8210 Main St,Indianapolis,IN,46219,PD,DO,Y,Y,,Y
7902717122,HCP14166,,Prescriber7122,7222 Main St,Mount Airy,NC,27030,FM,NP,Y,Y,,Y
7903019650,HCP14167,,Prescriber9650,750 Main St,Orlando,FL,32808,P,NP,Y,Y,,Y
7903215977,HCP14168,,Prescriber5977,6077 Main St,Houston,TX,77030,P,MD,Y,Y,,Y
7904538871,HCP14169,,Prescriber8871,8971 Main St,Riverton,UT,84065,PD,MD,Y,Y,,Y
7904815960,HCP14170,,Prescriber5960,6060 Main St,Ville Platte,LA,70586,FM,MD,Y,Y,,Y
7905286684,HCP14171,,Prescriber6684,6784 Main St,Houston,TX,77030,AN,APRN,Y,Y,,Y
7906460569,HCP14172,,Prescriber0569,669 Main St,Riverview,FL,33578,P,NP,Y,Y,,Y
7906830722,HCP14173,,Prescriber0722,822 Main St,Houston,TX,77030,PDI,MD,Y,Y,,Y
7907177342,HCP14174,,Prescriber7342,7442 Main St,Dallas,TX,75390,PD,MD,Y,Y,,Y
7908076852,HCP14175,,Prescriber6852,6952 Main St,Philadelphia,PA,19134,PD,MD,Y,Y,,Y
7908141623,HCP14176,,Prescriber1623,1723 Main St,Lincoln,NE,68516,GP,PA,Y,Y,,Y
7908165158,HCP14177,,Prescriber5158,5258 Main St,Marion,IA,52302,P,NP,Y,Y,,Y
7908165253,HCP14178,,Prescriber5253,5353 Main St,Saint Louis,MO,63110,PD,MD,Y,Y,,Y
7910077162,HCP14179,,Prescriber7162,7262 Main St,Cordova,TN,38018,P,NP,Y,Y,,Y
7910469412,HCP14180,,Prescriber9412,512 Main St,Houston,TX,77030,FM,MD,Y,Y,,Y
7912682013,HCP14181,,Prescriber2013,2113 Main St,Durham,NC,27705,CD,NP,Y,Y,,Y
7913022319,HCP14182,,Prescriber2319,2419 Main St,New York,NY,10128,P,MD,Y,Y,,Y
7913976526,HCP14183,,Prescriber6526,6626 Main St,Gainesville,FL,32605,PD,MD,Y,Y,,Y
7914908275,HCP14184,,Prescriber8275,8375 Main St,Fort Worth,TX,76123,P,MD,Y,Y,,Y
7915397961,HCP14185,,Prescriber7961,8061 Main St,Chicago,IL,60604,GP,NP,Y,Y,,Y
7915685885,HCP14186,,Prescriber5885,5985 Main St,Libertyville,IL,60048,FM,NP,Y,Y,,Y
7916380142,HCP14187,,Prescriber0142,242 Main St,Phoenix,AZ,85016,FM,NP,Y,Y,,Y
7917184099,HCP14188,,Prescriber4099,4199 Main St,Miami,FL,33136,GYN,MD,Y,Y,,Y
7917352661,HCP14189,,Prescriber2661,2761 Main St,New York,NY,10040,PD,MD,Y,Y,,Y
7917404294,HCP14190,,Prescriber4294,4394 Main St,Olney,MD,20832,PD,MD,Y,Y,,Y
7917444456,HCP14191,,Prescriber4456,4556 Main St,Houston,TX,77030,POD,DPM,Y,Y,,Y
7917594245,HCP14192,,Prescriber4245,4345 Main St,Conshohocken,PA,19428,FM,DO,Y,Y,,Y
7917597395,HCP14193,,Prescriber7395,7495 Main St,Houston,TX,77030,TS,MD,Y,Y,,Y
7918702437,HCP14194,,Prescriber2437,2537 Main St,Saint Joseph,MO,64507,PD,MD,Y,Y,,Y
7918851112,HCP14195,,Prescriber1112,1212 Main St,Houston,TX,77030,FM,PA,Y,Y,,Y
7919104623,HCP14196,,Prescriber4623,4723 Main St,Cincinnati,OH,45230,PD,MD,Y,Y,,Y
7919211022,HCP14197,,Prescriber1022,1122 Main St,Omaha,NE,68198,D,MD,Y,Y,,Y
7919269310,HCP14198,,Prescriber9310,410 Main St,Chicago,IL,60611,P,MD,Y,Y,,Y
7919882222,HCP14199,,Prescriber2222,2322 Main St,Houston,TX,77030,CD,MD,Y,Y,,Y
7920942000,HCP14200,,Prescriber2000,2100 Main St,Raleigh,NC,27612,P,MD,Y,Y,,Y
7922091548,HCP14201,,Prescriber1548,1648 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
7922708809,HCP14202,,Prescriber8809,8909 Main St,Houston,TX,77030,FM,MD,Y,Y,,Y
7923221654,HCP14203,,Prescriber1654,1754 Main St,Mineola,NY,11501,PD,MD,Y,Y,,Y
7923249340,HCP14204,,Prescriber9340,440 Main St,Houston,TX,77030,AI,MD,Y,Y,,Y
7924093120,HCP14205,,Prescriber3120,3220 Main St,Miami,FL,33136,DEN,DMD,Y,Y,,Y
7924529424,HCP14206,,Prescriber9424,524 Main St,Houston,TX,77030,IM,MD,Y,Y,,Y
7924894061,HCP14207,,Prescriber4061,4161 Main St,Ft Mitchell,KY,41017,PD,MD,Y,Y,,Y
7928886726,HCP14208,,Prescriber6726,6826 Main St,York,PA,17402,CHP,MD,Y,Y,,Y
7929777868,HCP14209,,Prescriber7868,7968 Main St,Houston,TX,77030,ORS,MD,Y,Y,,Y
7930647282,HCP14210,,Prescriber7282,7382 Main St,Grapevine,TX,76051,P,MD,Y,Y,,Y
7931013606,HCP14211,,Prescriber3606,3706 Main St,Saint Clair Shores,MI,48081,FM,NP,Y,Y,,Y
7931804309,HCP14212,,Prescriber4309,4409 Main St,Houston,TX,77030,OM,MD,Y,Y,,Y
7932542789,HCP14213,,Prescriber2789,2889 Main St,Houston,TX,77055,FM,MD,Y,Y,,Y
7932590504,HCP14214,,Prescriber0504,604 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
7932753132,HCP14215,,Prescriber3132,3232 Main St,Miami,FL,33136,FM,NP,Y,Y,,Y
7933238645,HCP14216,,Prescriber8645,8745 Main St,Warner Robins,GA,31088,CHP,MD,Y,Y,,Y
7933872342,HCP14217,,Prescriber2342,2442 Main St,Miami,FL,33136,PD,NP,Y,Y,,Y
7934209357,HCP14218,,Prescriber9357,457 Main St,Houston,TX,77030,FM,MD,Y,Y,,Y
7934753437,HCP14219,,Prescriber3437,3537 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
7934937325,HCP14220,,Prescriber7325,7425 Main St,Spartanburg,SC,29301,FM,MD,Y,Y,,Y
7935814690,HCP14221,,Prescriber4690,4790 Main St,Fuquay Varina,NC,27526,P,PA,Y,Y,,Y
7936021826,HCP14222,,Prescriber1826,1926 Main St,Houston,TX,77030,MHC,PA,Y,Y,,Y
7936420117,HCP14223,,Prescriber0117,217 Main St,Houston,TX,77030,EM,MD,Y,Y,,Y
7938768963,HCP14224,,Prescriber8963,9063 Main St,Bethesda,MD,20814,P,MD,Y,Y,,Y
7938781751,HCP14225,,Prescriber1751,1851 Main St,Brentwood,NY,11717,ADU,NP,Y,Y,,Y
7939245163,HCP14226,,Prescriber5163,5263 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
7939275322,HCP14227,,Prescriber5322,5422 Main St,West Des Moines,IA,50266,DBP,DO,Y,Y,,Y
7939451119,HCP14228,,Prescriber1119,1219 Main St,Zanesville,OH,43701,PD,NP,Y,Y,,Y
7940746913,HCP14229,,Prescriber6913,7013 Main St,Jacksonville,FL,32218,FM,NP,Y,Y,,Y
7940851884,HCP14230,,Prescriber1884,1984 Main St,Dothan,AL,36301,IM,MD,Y,Y,,Y
7941251833,HCP14231,,Prescriber1833,1933 Main St,Philadelphia,PA,19104,PD,MD,Y,Y,,Y
7941313735,HCP14232,,Prescriber3735,3835 Main St,Houston,TX,77030,GS,MD,Y,Y,,Y
7941343252,HCP14233,,Prescriber3252,3352 Main St,Houston,TX,77030,FM,MD,Y,Y,,Y
7941951652,HCP14234,,Prescriber1652,1752 Main St,Houston,TX,77030,P,NP,Y,Y,,Y
7941981576,HCP14235,,Prescriber1576,1676 Main St,Saint Louis,MO,63110,HO,MD,Y,Y,,Y
7942057151,HCP14236,,Prescriber7151,7251 Main St,Miami,FL,33136,IM,DO,Y,Y,,Y
7942687601,HCP14237,,Prescriber7601,7701 Main St,Kansas City,KS,66160,NS,NP,Y,Y,,Y
7942768251,HCP14238,,Prescriber8251,8351 Main St,Houston,TX,77030,P,NP,Y,Y,,Y
7944672852,HCP14239,,Prescriber2852,2952 Main St,Phoenix,AZ,85006,FM,MD,Y,Y,,Y
7944805549,HCP14240,,Prescriber5549,5649 Main St,Mason,OH,45040,P,MD,Y,Y,,Y
7945735061,HCP14241,,Prescriber5061,5161 Main St,Kansas City,KS,66160,FM,NP,Y,Y,,Y
7947696173,HCP14242,,Prescriber6173,6273 Main St,Bronx,NY,10467,PD,MD,Y,Y,,Y
7949701603,HCP14243,,Prescriber1603,1703 Main St,Houston,TX,77030,GP,PA,Y,Y,,Y
7949759868,HCP14244,,Prescriber9868,968 Main St,Greenville,SC,29615,GP,PA,Y,Y,,Y
7949878488,HCP14245,,Prescriber8488,8588 Main St,Richmond,VA,23225,PD,MD,Y,Y,,Y
7950586711,HCP14246,,Prescriber6711,6811 Main St,Miami,FL,33136,FM,NP,Y,Y,,Y
7952400027,HCP14247,,Prescriber0027,127 Main St,Clyde,NC,28721,FM,MD,Y,Y,,Y
7952401897,HCP14248,,Prescriber1897,1997 Main St,Indianapolis,IN,46202,OPH,MD,Y,Y,,Y
7953309955,HCP14249,,Prescriber9955,1055 Main St,Jackson,MS,39216,P,MD,Y,Y,,Y
7953416646,HCP14250,,Prescriber6646,6746 Main St,Houston,TX,77030,N,MD,Y,Y,,Y
7953417893,HCP14251,,Prescriber7893,7993 Main St,Houston,TX,77030,P,NP,Y,Y,,Y
7954435865,HCP14252,,Prescriber5865,5965 Main St,Wilmington,NC,28401,GP,PA,Y,Y,,Y
7954441391,HCP14253,,Prescriber1391,1491 Main St,Brooklyn,NY,11209,PD,DO,Y,Y,,Y
7955789238,HCP14254,,Prescriber9238,338 Main St,Houston,TX,77030,ID,MD,Y,Y,,Y
7956356997,HCP14255,,Prescriber6997,7097 Main St,Houston,TX,77030,EM,NP,Y,Y,,Y
7956741995,HCP14256,,Prescriber1995,2095 Main St,Houston,TX,77030,NPM,DO,Y,Y,,Y
7956761675,HCP14257,,Prescriber1675,1775 Main St,Richmond,VA,23298,DEN,DDS,Y,Y,,Y
7957263094,HCP14258,,Prescriber3094,3194 Main St,Ann Arbor,MI,48109,GP,PA,Y,Y,,Y
7957495120,HCP14259,,Prescriber5120,5220 Main St,Tulsa,OK,74104,IM,MD,Y,Y,,Y
7958186095,HCP14260,,Prescriber6095,6195 Main St,Saint Louis,MO,63110,GE,MD,Y,Y,,Y
7958909612,HCP14261,,Prescriber9612,712 Main St,New Albany,IN,47150,PD,NP,Y,Y,,Y
7959484293,HCP14262,,Prescriber4293,4393 Main St,Des Moines,IA,50316,GP,PA,Y,Y,,Y
7959509318,HCP14263,,Prescriber9318,418 Main St,Lexington,KY,40509,P,NP,Y,Y,,Y
7959525596,HCP14264,,Prescriber5596,5696 Main St,Indianapolis,IN,46202,DEN,DDS,Y,Y,,Y
7959915212,HCP14265,,Prescriber5212,5312 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
